cshom,prccm,tic
167176000.0,24.48,CBDBY
126060000.0,0.0005,EDMCQ
9000.0,58.0,ALLN
52704000.0,8.97,UNFI
9274000.0,4.41,BBQ
9025000.0,0.01,CNDL
36567000.0,1.43,SEAC
45629000.0,2.36,VATE
976000.0,3.15,TUXS
13610000.0,68.94,PLUS
1756731000.0,2.8,VEON
14273000.0,0.0035,VUOC
9804000.0,0.31,HPTO
55487000.0,49.32,NUS
222245000.0,30.2,STLD
5088415000.0,0.0001,NEOM
,0.0,VCMP
18437000.0,47.03,FORR
122539000.0,21.9,GEL
,65.7491,PRBZF
37422000.0,89.51,PBH.
40793000.0,0.94,SDCH
3077000.0,14.5,MCHT
60598000.0,80.82,VSAT
27136000.0,7.87,IDG.
2842356000.0,0.0001,BCAP
290537000.0,0.9,TOLWF
290537000.0,1.17,TCW.
16837000.0,0.06,EMAX
3802000.0,2.8081,HIHO
37735000.0,0.3,AULT
134375000.0,101.81,DGX
2250000.0,0.9,EBODF
95324000.0,0.04,ETER
22350000.0,118.78,LAD
689425000.0,0.001,AVXT
,0.0,BHBCQ
2699000.0,31.26,EMCF
286051000.0,22.84,HR.UN
,0.092,TSDRF
45347000.0,0.12,TSD.
33537000.0,0.0015,BBAL
1293000.0,8.55,SCBS
17592000.0,37.89,DXPE
16949000.0,11.39,UBFO
9985000.0,7.6,PTRS
32011000.0,46.41,HLIO
64000000.0,26.74,LIFZF
64000000.0,35.02,LIF.
43894000.0,41.72,CALM
4380000.0,4.35,ELTK
,0.0,WTRO
41255000.0,122.14,NSP
100974000.0,73.81,KRC
19086000.0,0.9,MDSYF
137836000.0,5.62,CERS
43911000.0,18.89,VCEL
4659100000.0,29.42,CHNEY
40202000.0,223.18,MTN
144273000.0,5.81,GOGL
155089000.0,41.13,CIEN
111143000.0,30.6,SLGN
,0.072,AGRDF
32271000.0,0.105,MCI.
165395000.0,86.83,KMX
,0.0,RIVT
124905000.0,7.37,TIVO
88666000.0,0.0046,NMGC
2062000.0,4.25,CLWT
,5.5176,CMDXF
80227000.0,7.28,CMG.
69016000.0,0.0268,PFTI
57979000.0,0.8593,CTIC
174871000.0,0.3251,ERLFF
174871000.0,0.42,ETG.
13820000.0,2.11,APWC
51964000.0,168.24,EEFT
7734000.0,3.76,SELF
35369000.0,73.67,SSB
,0.0338,MXTLF
112957000.0,0.035,MTX.
553304000.0,49.92,AMTD.
300050000.0,0.0211,HSTXF
300050000.0,0.025,HSTR.
15236000.0,7.1,GIFI
128296000.0,12.7,ELP
145031000.0,12.247,ELPVY
8510000.0,36.57,SOR
350318000.0,0.0495,AGUNF
203659000.0,0.0012,XCRT
499900000.0,0.0011,GLEC
,0.0001,RMCP
79563000.0,0.2032,IDND
62386000.0,0.0025,VCST
,1.99,ITGQF
27724000.0,2.77,IAM.
,,TRRVF
17297000.0,13.31,TVK.
179211000.0,19.414,NPIFF
179211000.0,25.5,NPI.
81000.0,3730.0,SBNC
112542000.0,113.53,TTWO
491167000.0,0.3224,GBRRF
491167000.0,0.42,GBU.
28667000.0,3.29,EMKR
2212000.0,0.057,RBCL
14082000.0,1.23,BKYI
126909000.0,62.881,ANCTF
126909000.0,82.49,ATD.
437268000.0,63.0,ANCUF
437268000.0,82.41,ATD.B
47772000.0,0.72,EQ.
438842000.0,0.0109,UNVC
76364000.0,0.92,HTPRF
76364000.0,1.24,HTC.
34351000.0,12.61,GBT.
87225000.0,70.51,ALV
1361000.0,13.3,PPSF
118794000.0,0.2289,SGNLF
118794000.0,0.3,SGNL.
56481000.0,33.14,FBC
172284000.0,0.2581,INM
172284000.0,0.33,IN.
14191000.0,17.11,MHD
526189000.0,0.0154,PRHL
360805000.0,0.015,GSPH
4708962000.0,0.0001,EATR
49758000.0,22.98,KNL
,0.0,PGIE
1673000.0,17.5,RAV.UN
110031000.0,12.04,RMBS
492332000.0,1893.63,AMZN
589129000.0,0.529,DNN
589129000.0,0.7,DML.
,0.0,HGLC
4235000.0,17.65,JFBC
13241000.0,9.9093,WILC
79039000.0,28.56,UCBI
3294000.0,0.995,MTSL
159469000.0,36.9425,CDPYF
159469000.0,48.36,CAR.UN
62874000.0,0.2,TEA.
39893000.0,0.0017,PRVU
113542000.0,141.09,ARE
,0.0,CKYS
,0.0,PRHB
1126699000.0,64.14,RYAAY
,0.0002,GMZP
118053000.0,66.61,QRVO
74154000.0,151.95,SRPT
1458000.0,29.55,WDFN
,0.0,IRIDQ
51899000.0,113.59,RL
,30.5,BLIDF
63811000.0,72.54,MMS
218664000.0,0.0007,USGA
20037000.0,0.858,ISYRF
20037000.0,1.09,ITC.
3656538000.0,38.059,EDPFY
,0.0,GSIL
10566000.0,4.81,INTT
490336000.0,0.07,GLBH
154520000.0,129.0,BXP
17515000.0,28.56,SLP
5065000.0,35.35,INDT
35405000.0,0.0171,PNPNF
35405000.0,0.02,PNPN.
232376000.0,0.059,SPAZF
232376000.0,0.075,SPA.
4322000.0,1.76,SGE.
,0.0,AHFI
62690000.0,30.88,PPBI
674124000.0,0.0007,SPBV
24374000.0,2.4,NXCN
36905000.0,50.99,FIX
427000.0,54.0,FRFC
1073000.0,0.088,ACBCQ
148793000.0,8.63,HLX
130332000.0,10.6,AROC
7751000.0,85.17,HSKA
9709000.0,46.25,DBMG
3319000.0,0.1995,GTHP
96468000.0,24.1,EGHT
73939000.0,0.0256,CDYCF
73939000.0,0.04,CDU.
115997000.0,0.5755,QUIK
2821000.0,11.0,GLBZ
23140000.0,0.3,MNTR
4421000.0,0.0017,FLST
13299000.0,0.205,PINK.
,0.0,ENYNF
,0.033,CMILF
62174000.0,0.055,CMIL.
119068000.0,20.76,CXW
26544000.0,0.15,WWCC
128601000.0,30.09,OZK
11042000.0,0.5,SSCC
45743000.0,140.69,JLL
8663000.0,0.315,NL.
15541000.0,0.0054,RITT
1508000.0,31.0,PPBN
1535000.0,3.5,VRTK
805000.0,62.0,SVIN
778000.0,59.25,LNKB
4883000.0,37.73,EVBN
46835000.0,0.1023,EGMCF
46835000.0,0.13,EMR.
28998000.0,2.7,EDAP
8531000.0,1.4,BSEM
92504000.0,10.02,CRZO
1157000.0,20.0,OXBC
3264000.0,30.9875,QADB
16374000.0,40.21,QADA
220484000.0,16.59,COLB
,,FBDS
8905000.0,20.95,TRCY
3495000.0,141.72,DHIL
29443000.0,0.7231,WOWFF
29443000.0,0.8,WOW.
3001395000.0,0.0027,HMNY
1017089000.0,18.03,MT
,0.175,SNNJF
10248000.0,0.45,SN.H
143187000.0,2.0208,WEDXF
143187000.0,2.65,WED.
2706865000.0,0.0002,SGTM
,,ESVFF
102267000.0,0.0684,BNGLF
102267000.0,0.1,BNG.
58090000.0,150.87,BFAM
416949000.0,0.06,INIS
22562000.0,1.65,AEHR
84327000.0,80.37,SLG
117125000.0,0.07,GYSLF
,0.0,USLQ
6119000.0,0.0061,ROBK
8993000.0,0.095,GHL.
248000.0,1.5,ZEON
71000.0,5.0,NTFY
30544000.0,51.12,PSMT
7734000.0,2.33,VTSI
13363000.0,0.04,MMO.
,0.047,DEFTF
41164000.0,0.045,RM.
7900000.0,9.4,NICK
45671000.0,0.1237,UGDIF
45671000.0,0.155,UGD.
252910000.0,0.088,GXSFF
252910000.0,0.12,GXS.
9222000.0,5.8,OMEX
80942000.0,5.68,SIGA
9191000.0,0.55,EMITF
42753000.0,149.51,ESLT
6956000.0,0.03,SEYE
984887000.0,0.0019,MCIC
83495000.0,24.25,MTOR
20124000.0,15.67,PETS
15929000.0,0.065,GEGR
305975000.0,110.67,YUM
78285000.0,0.5169,GECSF
78285000.0,0.67,GEC.
17329000.0,52.58,FARO
15847000.0,95.38,PLCE
82747000.0,8.256,MRETF
82747000.0,10.86,MRE.
8714000.0,15.46,SSFN
31132000.0,13.16,MHN
,0.0001,ISON
13738000.0,8.23,RDCM
11970000.0,1.7,TFRFF
150267000.0,0.031,RHCO
53000.0,750.2,AMEN
8628000.0,18.47,FCCY
1381000.0,35.8,NUBC
3213000.0,0.4,STRZ
37896000.0,13.3,MFL
141970000.0,2.34,NAT
,0.07,CEYFF
24199000.0,0.14,PAR.H
,0.0001,PVMCF
,,PVM.1
372000.0,0.1001,FPWM
56816000.0,4.0,LSAK
3281000.0,1.0,ACSEF
15522000.0,45.87,CAC
16515000.0,5.12,INVE
1456197000.0,9.13,NLY
165632000.0,0.0004,CCWF
51266000.0,0.055,BRYN
24864000.0,57.59,NRC
28695000.0,31.55,SRI
44568000.0,0.25,BLOK.H
108984000.0,33.22,RBA
108984000.0,43.55,RBA.
18105000.0,112.63,OSIS
136563000.0,84.35,CHRW
390873000.0,29.26,SAPIF
390873000.0,39.2,SAP.
174872000.0,10.14,SUUIF
174872000.0,13.36,SPB.
55641000.0,87.01,CHH
,9.2389,MGRUF
60706000.0,12.15,MRT.UN
137079000.0,0.11,RMRDF
137079000.0,0.145,RDS.
11754000.0,58.67,CSR
20475483000.0,45.29,CHL
,0.0,MBAY
36228000.0,48.0,DRQ
28613000.0,0.8219,OIGBQ
169000.0,1.0,XLWH
53156000.0,0.0407,SNNAF
53156000.0,0.055,SIE.
16423000.0,32.58,MBWM
8162000.0,0.0842,OWVI
16185000.0,0.2,SNSGF
,0.0,BKMP
46252000.0,39.63,CWST
370446000.0,0.08,INTI
75496000.0,74.59,EPR
148699000.0,3.43,LTS
18518000.0,81.89,GPI
93000.0,0.0004,EWRC
,,BSMZF
,1.395,GPS.
31119000.0,5.03,SNDA
2551805000.0,0.0306,CBIS
101304000.0,0.025,NOVCQ
5251000.0,1.25,CFOO
222734000.0,5.0123,LUGDF
222734000.0,6.56,LUG.
,0.053,ECMXF
35977000.0,0.07,UNV.
37747000.0,0.01,CNWT
3736000.0,3.22,YHGJ
24803000.0,840.0,MTD
16262000.0,27.96,MOFG
1000.0,900.0,CPFH
,0.363,CJIMF
43502000.0,0.45,GUN.
70273000.0,0.5005,BNAUF
70273000.0,0.66,BNAU.
88919000.0,0.0742,FFRMF
,0.0001,DGMA
12004000.0,0.0035,ECTE
11334000.0,0.7834,OLNCF
11334000.0,1.03,OML.
31051000.0,23.35,SAH
23000.0,0.0169,CNHC
19085000.0,0.045,GFM.H
348904000.0,0.01,MCG.
21995000.0,0.026,GEVI
28028000.0,1.58,CTHR
6703000.0,0.13,ESS.
32544000.0,0.019,IBSS
,0.003,FTRS
,0.0077,QATSF
27426000.0,0.4987,MCCRF
27426000.0,0.65,MCB.
84743000.0,6.17,PGNX
,0.0001,AFMCF
9475000.0,22.35,SBBX
51199000.0,92.14,AMG
13632000.0,15.11,GEOS
52376000.0,0.0011,ENHT
37944000.0,1.9,RNWK
10291000.0,2.0,NOTV
185547000.0,0.125,DPGYF
185547000.0,0.15,DEE.
70683000.0,0.0042,DIGI
97243000.0,0.283,AUMN
97243000.0,0.385,AUMN.
2742000.0,40.45,CSBB
42893000.0,0.0601,KCPC
19937000.0,0.17,PED.H
125099000.0,0.0005,RFNS
38001000.0,0.5201,NANX
900000000.0,0.0004,NOUV
64405000.0,3.45,ASRT
,6.24,TOTZF
45712000.0,8.26,TOT.
3470000.0,54.61,CFFI
26808000.0,0.265,ASXSF
26808000.0,0.33,ELC.
8810000000.0,0.0002,ROAG
,1.7194,AEBLF
9866000.0,2.09,ABS.H
548000000.0,7.46,BB
548000000.0,9.76,BB.
557781000.0,0.012,MHTX
,0.0,WIFT
11035000.0,1.65,INQ.
330209000.0,0.0466,ROIUF
330209000.0,0.05,ROI.
181025000.0,0.0031,BMNR
70974000.0,0.135,DEAL.
9103000.0,3.65,BAOB
66687000.0,82.49,INGR
,0.01,HNLMF.1
,0.15,HMI.
17798000.0,0.3468,FLXI
29271000.0,80.18,POWI
9734000.0,0.03,BRSE
17481000.0,0.3631,BRTX
78624000.0,132.63,URI
274923000.0,0.0011,RECX
89010000.0,0.048,NMTLF
89010000.0,0.06,NAM.
20872000.0,0.01,PHLI
36573000.0,6.88,AAIC
18000.0,0.7,CSTF
1780000.0,20.3,VSBN
244144000.0,0.0001,ACCR
21000.0,8.0,OICT
,0.0025,AENG
749000.0,0.015,ANCSQ
,19.35,ANDC
49451000.0,0.0019,AOGC
2218000.0,0.15,AMIN
22000.0,0.51,TMIX
6289000.0,34.81,NWFL
100472000.0,0.0013,TMOL
8210000.0,19.55,OVLY
17040000.0,26.61,OLBK
5304000.0,0.01,THDS
3722000.0,0.009,PSBC
725000.0,170.0,PDER
99966000.0,0.0027,DVTC
52000000.0,0.17,BEGI
49725000.0,0.015,ITNF
589000.0,185.3,KLIB
2428000.0,30.95,KISB
13309000.0,19.0,LCNB
3615000.0,23.8,LIBC
,0.0,GLFN
126663000.0,13.78,HOPE
123414000.0,0.1462,IDR
122188000.0,0.1449,OLVI
,1100.0,QUCT
1984000.0,7.17,LIVE
852000.0,21.8,UNTN
235680000.0,0.031,GIMU
3200000.0,5.3,PFHO
8769000.0,0.65,NWCN
1850000.0,0.52,RASFQ
36899000.0,29.54,HFWA
8338000.0,29.88,TSBK
8462000.0,24.95,MPB
869000.0,44.75,HCBC
88790000.0,17.1,SCS
3820000.0,0.008,FFPM
27925000.0,0.12,AWS.
2000.0,0.0097,INKW
1546000.0,7.2725,MPU
80943000.0,265.85,DIA
5202000.0,22.05,OPOF
,0.0001,SRMUF
85651000.0,14.3602,PSYTF
85651000.0,18.98,PSI.
410956000.0,15.4194,IPPLF
410956000.0,20.37,IPL.
84123000.0,36.95,DSGX
84123000.0,48.45,DSG.
37156000.0,0.0045,HUMT
3203000.0,12.7,TSBA
74000000.0,0.0002,TRSI
170397000.0,81.18,WPC
4963000.0,20.35,FXNC
2391000.0,0.0038,VCII
92338000.0,0.0315,TALN
63399000.0,3.01,RMTI
119183000.0,209.16,VRSN
,0.0001,ENMFF
21368000.0,18.85,IESC
39904000.0,2.16,CORV
39904000.0,2.72,CORV.
,18.4005,DRETF
59059000.0,23.64,D.UN
70103000.0,19.07,PRDO
226944000.0,0.1075,EGTYF
226944000.0,0.14,EGT.
,0.0,EMNC
1916000.0,0.05,MVCO
55349000.0,70.35,MRCY
7399000.0,44.99,PFIS
66697000.0,16.58,WTSHF
66697000.0,21.98,WTE.
58479000.0,0.365,URLOF
278604000.0,0.8548,GPLDF
278604000.0,1.12,GPR.
13998000.0,0.0001,ROCLF
52941000.0,0.051,SUIFF
52941000.0,0.065,SUI.H
,0.0,AFML
,0.2183,ZTSTF
42862000.0,9.6778,ATUSF
42862000.0,12.72,ALS.
91273000.0,0.0009,GFTRF
142081000.0,38.19,PWR
,0.004,ZAAP
3629000.0,29.5,COFS
36997000.0,0.0083,AWWC
38644000.0,0.16,MLLOF
38644000.0,0.21,GAB.
79400000.0,0.055,MAC.
,0.0,IBIN
4988783000.0,0.2534,GBNW
1394212000.0,0.0006,SNMN
,0.484,RCKTF
35200000.0,0.64,RCK.
15764000.0,0.0037,CTBK
9499000.0,16.95,CBAN
1867000.0,0.069,GFCJ
9028000.0,0.007,VYBE
,0.074,KLKLF
57493000.0,0.085,KLDC.
17000.0,400.0,ITPC
,1299.99,FMIA
,0.0,LFPI
11336000.0,15.09,MUH
,3.725,QUTIF
27152000.0,4.895,QST.
26359000.0,34.98,CNXN
13398000.0,43.17,SRDX
27725000.0,0.0097,GMPW
6304000.0,9.24,FUSB
75104000.0,16.67,WDR
12436000.0,16.9,CIX
41002000.0,13.65,MUC
239973000.0,0.0334,SSCFF
239973000.0,0.05,SSC.
,0.049,UBSBF
15113000.0,0.035,KUR.H
19831000.0,0.008,WWSG
,0.05,ZVLO
115873000.0,0.0017,CYDX
98645000.0,3.79,ANH
20935000.0,0.035,SCVM
2323000.0,0.11,ATWT
46946000.0,0.14,CAPC
100949000.0,0.14,GLOH
7503000.0,0.015,GSVI
40215000.0,14.17,OSPN
98034000.0,2.94,INO
626734000.0,0.0016,SMXMF
101217000.0,32.5,FHI
19589000.0,48.98,TPB
283438000.0,8.598,ACCYY
337365000.0,44.41,MHVYF
45988000.0,38.178,BICEY
561418000.0,11.138,MTZPY
601995000.0,24.592,BMWYY
1617011000.0,9.017,SGPRY
395949000.0,19.918,SMGZY
204032000.0,18.498,FANUY
3876896000.0,8.191,GEBHY
70647000.0,24.393,HOCF
272103000.0,26.421,IMIAY
1818394000.0,9.845,KPELY
932552000.0,17.35,BAYRY
252000000.0,24.04,BDRFY
1849333000.0,25.295,RTO
336715000.0,26.434,BZLFY
475211000.0,17.162,DLAKY
9793497000.0,8.656,TSCDY
2393018000.0,12.816,MRWSY
467604000.0,37.591,TATYY
290814000.0,7.469,SMMYY
,0.958,LNMIY
133607000.0,35.165,NXGPY
170055000.0,3.21,NPNYY
950321000.0,17.162,NPSCY
2082964000.0,4.968,SSLZY
212693000.0,9.077,BRRAY
1016980000.0,14.575,BTDPY
379645000.0,25.9304,HLMAF
379645000.0,51.417,HALMY
103844000.0,11.645,DLUEY
724000000.0,7.172,CCLAY
128657000.0,32.581,COIHY
675814000.0,11.231,MRAAY
368115000.0,45.034,AMDLY
219281000.0,33.711,APELY
580395000.0,7.204,ELMTY
1623530000.0,11.49,AMCR
1158141000.0,44.47,AMCO30
199567000.0,27.52,ATEYY
655825000.0,14.042,AGLXY
549163000.0,17.338,AJINY
1402616000.0,21.32,AHKSY
227441000.0,6.915,ASGLY
167081000.0,9.404,KWHIY
543341000.0,5.977,OPHLY
395236000.0,53.557,JCYGY
938733000.0,5.729,KAEPY
43559000.0,24.518,RNMBY
709011000.0,52.302,DSNKY
1947874000.0,24.41,RELX
1449028000.0,6.32,FNEVY
789253000.0,3.867,CRRFY
180492000.0,28.47,GEAG
761536000.0,19.686,BRDCY
198416000.0,16.207,HDELY
1034567000.0,17.958,BBAVY
689740000.0,6.16,BAFYY
611742000.0,7.779,SPMYY
296567000.0,56.534,ESALY
738257000.0,63.02,JMHLY
,21.922,HPGLY
381436000.0,76.61,HOCPY
1584890000.0,38.25,ITOCY
371055000.0,25.209,CGKEY
559686000.0,130.685,CHGCY
379941000.0,14.225,OCLDY
1594723000.0,18.077,BXBLY
624697000.0,24.85,SSL
442270000.0,13.21,JHX
400879000.0,14.145,NINOY
502664000.0,19.473,KNCAY
343286000.0,36.365,JTEKY
1913858000.0,10.696,RYCEY
57376000.0,15.65,OXINF
262221000.0,37.776,BRTHY
1737941000.0,66.178,MARUY
223660000.0,40.728,MAURY
631804000.0,5.219,MZDAY
1590077000.0,52.72,MTSUY
2981870000.0,9.472,SWRBY
905206000.0,12.288,SWRAY
781424000.0,10.36,PSO
120629000.0,11.969,MSLOY
560397000.0,57.054,LRLCY
2201099000.0,10.877,EONGY
200006000.0,14.602,CTTAY
73612000.0,58.449,SPXSY
59243000.0,32.615,CSNVY
85140000.0,19.19,TAIPY
231417000.0,7.127,FERG.1
259602000.0,9.841,WEGRY
165211000.0,35.085,TOELY
2526451000.0,11.034,CLPHY
1888823000.0,14.247,ALPMY
,9.4089,TUIFF
587901000.0,4.899,TUIFY
173758000.0,24.675,NDEKY
1370853000.0,11.101,OLYMY
1607018000.0,5.216,TKECY
1655446000.0,23.204,SOMMY
122905000.0,8.597,SOHVY
149711000.0,29.423,SHWDY
427607000.0,23.285,SHECY
532417000.0,2.743,SHCAY
316786000.0,14.407,SGIOY
936152000.0,25.516,WDS
1199851000.0,13.703,SINGY
266690000.0,67.941,YASKY
1576357000.0,35.04,TKPHF
1576357000.0,17.7,TAK
1631481000.0,15.207,TRYIY
123162000.0,35.445,BLWYY
349706000.0,7.588,TOPPY
,18.5,KPLUF
191400000.0,9.327,KPLUY
295090000.0,17.213,VWAGY
356743000.0,1.229,MTTRY
194506000.0,41.521,UCBJY
2110119000.0,5.47,KGFHY
246400000.0,8.029,UMICY
193533000.0,84.737,JMPLY
205671000.0,19.337,SBFFY
127835000.0,46.178,VOPKY
2391009000.0,2.712,CBHM
,120.4942,KRYAF
176449000.0,119.574,KRYAY
3279732000.0,20.077,TWODY
74309000.0,8.349,JPSWY
189871000.0,10.832,ASCCY
451356000.0,11.776,TKGSY
355494000.0,22.6,NLSN
1018931000.0,8.876,ORKLY
564131000.0,9.123,LLESY
909301000.0,7.0,CDEVY
690683000.0,16.48,SKHSY
224541000.0,9.084,TISCY
113240000.0,77.991,DPMAY
575745000.0,24.678,RWEOY
169950000.0,21.125,SWMAY
6240000000.0,39.931,IBDRY
400170000.0,18.075,SKBSY
612361000.0,11.77,SEOAY
453187000.0,29.552,KNYJY
226126000.0,15.788,JSCPY
1010967000.0,9.965,SAPMY
3856241000.0,9.856,CKHUY
371611000.0,7.418,BOUYY
574581000.0,84.184,HINOY
160789000.0,53.369,KOTMY
118858000.0,26.555,CABGY
191555000.0,47.522,YAMCY
293114000.0,13.055,DKILY
491049000.0,188.008,SZKMY
51250000.0,4.53,FLIDY
1352703000.0,35.75,DFIHY
429570000.0,28.026,AIQUY
1251887000.0,43.27,SNY
776949000.0,13.338,MEGGY
318530000.0,50.832,PSMMY
354864000.0,35.836,KURRY
436036000.0,65.339,ESLOY
1259308000.0,27.57,VIVHY
904828000.0,24.678,STLA
179750000.0,25.407,MGDDY
236003000.0,13.219,PUBGY
626213000.0,9.779,HCMLY
409117000.0,36.684,SAFRY
2550625000.0,91.31,NVS
874737000.0,43.54,SNN
578956000.0,18.166,SBGSY
7634000.0,25.508,SGSOY
30840000.0,14.333,SWGAY
141781000.0,17.087,SXYAY
279717000.0,72.906,WTKWY
105876000.0,10.374,SLVYY
265422000.0,36.908,PRNDY
138052000.0,14.52,CUYTY
457988000.0,0.576,VLOWY
428634000.0,9.625,AFLYY
525989000.0,10.316,STBMY
270546000.0,5.028,ANIOY
198000000.0,11.318,CLPBY
71647000.0,77.223,ADERY
,0.51,NKSJF
2048549000.0,71.68,WHLK
1133840000.0,12.688,WFAFY
533736000.0,26.614,UPM
325841000.0,55.04,TYIDY
259053000.0,27.436,JGCCY
55303000.0,23.004,SIETY
546585000.0,7.807,CODYY
313319000.0,31.632,JSGRY
1250788000.0,15.152,SSUMY
149297000.0,8.62,FELTY
166940000.0,6.497,HNTIY
1081000.0,7100.0,LDSVF
193883000.0,21.765,KIKOY
,95.05,HENOF
259796000.0,22.99,HENKY
167294000.0,24.906,CGEMY
73906000.0,9.0,TRMD
734778000.0,4.946,IMPUY
147455000.0,23.414,SDXAY
759521000.0,29.794,TRUMY
150825000.0,,PMMAF
150825000.0,6.679,PUMSY
153125000.0,65.52,POAHF
153125000.0,6.507,POAHY
444736000.0,1.028,MURZY
70400000.0,13.324,BOSSY
148020000.0,32.887,TMRAY
4025409000.0,13.745,ITVPY
1460672000.0,3.565,HNNMY
189819000.0,15.864,TBLMY
600342000.0,25.64,VCISY
993106000.0,0.574,ARZTY
539803000.0,2.27,HMY
150348000.0,9.836,MXCY
557203000.0,3.893,SPPJY
131669000.0,45.816,NTDOY
181425000.0,30.947,RDSMY
240253000.0,16.285,VLEEY
885004000.0,21.35,JEHLY
180754000.0,54.389,KGSPY
,16.7,GLAPF
296046000.0,81.424,GLAPY
237611000.0,26.065,STRNY
110881000.0,41.21,TSUKY
589514000.0,4.406,CRNCY
946060000.0,6.852,BTLCY
166599000.0,39.76,LOGI
681888000.0,19.925,UUGRY
825784000.0,13.045,ATASY
170234000.0,10.477,OEZVY
327273000.0,48.797,OMVKY
70251000.0,17.635,NPPNY
63145000.0,17.715,INGIY
522000000.0,8.496,CFRUY
249707000.0,34.737,CTXAY
304183000.0,1.744,SSAAY
483586000.0,134.908,ASBRY
709949000.0,1.882,CGGYY
110000000.0,33.599,ROHCY
,,HXGBF
347175000.0,55.571,HXGBY
768475000.0,22.421,NCMGY
45132000.0,131.465,WNDLF
622532000.0,14.605,TKAMY
69500000.0,9.845,FUPBY
121604000.0,611.08,KYCCF
303989000.0,12.715,RXEEY
10756000.0,1070.0,AMKAF
10060000.0,6.212,AMKBY
1031176000.0,14.28,SSEZY
1828027000.0,38.272,TTNDY
1228504000.0,136.8,SAP
5938045000.0,19.601,GMALY
50150000.0,14.44,REMYY
24071837000.0,2.144,CPKPY
,,INTHY
215395000.0,53.63,NCLH
2973179000.0,7.043,AVIFY
87187000.0,53.06,PKX
5969783000.0,1017.625,SSNHZ
24357000.0,30.5,HYMTF
1086583000.0,40.849,SGPYY
183304000.0,27.502,RANJY
,1.99,GGDVF
6537821000.0,98.944,GGDVY
1223381000.0,1.833,SCGPY
5686889000.0,13.396,TNABY
1836192000.0,13.433,SPKKY
576003000.0,55.881,HEINY
620834000.0,6.022,UNICY
92720000.0,,SHMDF
92720000.0,14.878,SMNNY
600298000.0,25.81,HWDJY
506849000.0,23.872,FYRTY
511739000.0,10.217,NXPGY
1616643000.0,13.696,YUEIY
10956202000.0,18.432,CAOVY
15137460000.0,4.24,CX
17461403000.0,27.27,WMMVY
29090263000.0,7.206,CTPCY
98275000.0,10.0,FECCF
98275000.0,13.54,FEC.
74004000.0,0.0356,AISSF
74004000.0,0.05,AIS.
25019000.0,0.18,WP.
44401000.0,0.05,ASI.H
353896000.0,4.945,AETUF
353896000.0,6.41,ARX.
116636000.0,0.189,ABNAF
116636000.0,0.245,ABM.
51791000.0,0.046,ABCFF
51791000.0,0.06,AME.
300967000.0,0.0512,ABMBF
300967000.0,0.06,ABI.
43467000.0,0.1,SMRV.
,0.7932,AVDWF
11936000.0,1.06,AWI.
,0.038,AMRZF
142621000.0,0.065,AN.
,0.07,GXMLF
18022000.0,0.13,ICAU.H
3159275000.0,0.0002,CFGX
346491000.0,0.0004,TGRO
37514000.0,0.07,GENX.
,0.1166,LMDCF
35529000.0,0.155,ELL.
,0.0102,BDRGF
46484000.0,0.02,JAEG.H
56373000.0,0.023,ALVLF
56373000.0,0.025,BRAU.
170603000.0,0.0409,AXREF
170603000.0,0.055,AHR.
19779000.0,0.171,DTGI
442023000.0,204.45,AMT
554422000.0,0.0565,ATLRF
554422000.0,0.08,ATL.
47232000.0,13.37,PAYS
,0.3738,AHNMF
54417000.0,0.5,ACS.
17563000.0,0.075,AZN.H
17951000.0,0.217,AAMTF
9962000.0,0.09,CHY.H
231753000.0,0.5289,AOTVF
231753000.0,0.69,AOT.
24633000.0,0.015,SYG.
,0.07,AGCCF
369566000.0,0.09,GSP.
285826000.0,0.065,AVLNF
285826000.0,0.08,AVL.
281075000.0,0.0349,MMTIF
66103000.0,0.095,KRY.
73623000.0,0.0009,BPIGF
35879000.0,36.3055,BADFF
35879000.0,47.78,BDGI.
77818000.0,0.11,GLB.
15328000.0,27.12,BSRR
18128000.0,0.06,CMB.
11529000.0,0.075,BEA.
,2.2848,BEVFF
108391000.0,3.08,DIV.
15617000.0,34.37,BCI.
4046000.0,0.12,TIP.
36748000.0,0.059,PRMNF
36748000.0,0.15,PRYM.
116628000.0,0.25,CRRVF
,0.167,WEEEF
92307000.0,0.225,WRG.
71308000.0,0.0839,GBBFF
71308000.0,0.115,GGM.
2754000.0,5.65,BLMC
8000.0,61.0,BPCP
38897000.0,0.0275,BITTF
38897000.0,0.05,BTT.
80631000.0,0.0775,ICMFF
80631000.0,0.095,ICM.
14655000.0,0.0543,GBRCF
14655000.0,0.06,GBRC.
63415000.0,0.045,SRE.
4347000.0,20.5,BRBS
16457000.0,1.61,PBMLF
16457000.0,2.0,BKM.
,14.9243,BRLXF
89188000.0,19.69,BLX.
67095000.0,0.05,TES.
72903000.0,0.546,CWVLF
72903000.0,0.71,CWV.
399743000.0,5.404,CYRBY
54454000.0,0.143,GIGGF
54454000.0,0.195,GIGA.
16465000.0,0.09,TUK.
210012000.0,42.92,KL
210012000.0,56.42,KL.
64397000.0,0.07,JPOTF
64397000.0,0.09,JJ.
79774000.0,15.38,BRKL
110182000.0,0.4053,DRRSF
110182000.0,0.56,DAN.
,0.026,GULSF
73845000.0,0.035,AGZ.
,,DVG.
92676000.0,0.0546,IMAHF
92676000.0,0.07,HCM.H
147003000.0,0.005,IDI.H
